company,rank,rank_change,revenue,profit,num. of employees,sector,city,state,newcomer,ceo_founder,ceo_woman,profitable,prev_rank,CEO,Website,Ticker,Market Cap,revenue_bin,employees_bin,Cluster,PCA1,PCA2
Automatic Data Processing,242,-34.0,-0.22976138436311586,-0.19454112400605472,-0.167515510859946,2,Roseland,29,0,0,0,1,208.0,Carlos A. Rodriguez,https://www.adp.com,ADP,95577.1,Medium,Large,2,0.3595460366337272,0.07090440280322421
Edison International,243,-17.0,-0.2297925182404648,-0.19642761191802166,-0.1703900460791472,4,Rosemead,3,0,0,0,1,226.0,Pedro J. Pizarro,https://www.edisoninvestor.com,EIX,26693.8,Medium,Small,1,0.015887775135514592,-0.03852270776659823
BorgWarner,244,51.0,-0.22981329483192273,-0.19665528265270862,-0.16796343480739925,15,Auburn Hills,21,0,0,0,1,295.0,Frederic B. Lissalde,https://www.borgwarner.com,BWA,9335.0,Medium,Large,2,0.1690202308619736,0.24058921876256611
Nordstrom,245,44.0,-0.22982848965254124,-0.19702345289483753,-0.16708931456666024,16,Seattle,44,0,0,0,1,289.0,Erik B. Nordstrom,https://www.nordstrom.com,JWN,4321.3,Medium,Large,2,0.2026299167329369,0.3704901713447185
Loews,246,-7.0,-0.2298694226386972,-0.19558769150491978,-0.17056807913467975,6,New York,31,0,0,0,1,239.0,James S. Tisch,https://www.loews.com,L,15971.3,Medium,Small,0,0.06091163036936928,-0.1430685121772405
Guardian Life Ins. Co. of America,247,-20.0,-0.22987227554379291,-0.19690982263626403,-0.17064763577609307,6,New York,31,0,0,0,1,227.0,Andrew J. McMahon,https://www.guardianlife.com,Unknown,11641.6,Medium,Small,1,-0.04240470678378566,-0.015933963703280655
Pioneer Natural Resources,248,180.0,-0.22987376401601678,-0.19503389782595149,-0.17113019026157333,4,Irving,40,0,0,0,1,428.0,Scott D. Sheffield,https://www.pxd.com,PXD,60728.3,Medium,Small,0,0.06188345799503303,-0.2590413838787552
AutoZone,249,-11.0,-0.22987791933430834,-0.19498026188259956,-0.16708931456666024,16,Memphis,39,0,0,0,1,238.0,William C. Rhodes III,https://www.autozone.com,AZO,40582.6,Medium,Large,2,0.350550289260972,0.16127315023939934
Lam Research,250,54.0,-0.22987897366880025,-0.1936651557266274,-0.17031670688954179,17,Fremont,3,0,0,0,1,304.0,Timothy M. Archer,https://www.lamresearch.com,LRCX,74996.7,Medium,Small,0,0.21993214495035943,-0.31358646171510657
American Family Insurance Group,251,-19.0,-0.22988340807563382,-0.19645273774234523,-0.17035080259300464,6,Madison,45,0,0,0,1,232.0,William Westrate,https://www.amfam.com,Unknown,11641.6,Medium,Small,1,0.011614018759905531,-0.031459943322973596
Illinois Tool Works,252,-12.0,-0.229932062511451,-0.19444318456838533,-0.16825090838561554,12,Glenview,13,0,0,0,1,240.0,E. Scott Santi,https://www.itw.com,ITW,65311.9,Medium,Large,2,0.30517330744264265,-0.01596209844474876
Parker-Hannifin,253,-30.0,-0.2299653670774597,-0.19541529758374465,-0.16760643273584697,12,Cleveland,32,0,0,0,1,223.0,Thomas L. Williams,https://www.parker.com,PH,36456.8,Medium,Large,2,0.27699840590499397,0.15170963503565452
Otis Worldwide,254,-18.0,-0.2299807479571062,-0.19592817206310026,-0.16708931456666024,12,Farmington,5,0,0,1,1,236.0,Judith F. Marks,https://www.otis.com,OTIS,32700.9,Medium,Large,2,0.27474716070715827,0.25882412686294565
Omnicom Group,255,-26.0,-0.22998341480317394,-0.19576223906817977,-0.16708931456666024,2,New York,31,0,0,0,1,229.0,John D. Wren,https://www.omnicomgroup.com,OMC,17565.7,Medium,Large,2,0.28683707279280024,0.2418278294225586
Principal Financial,256,-50.0,-0.22999169442991912,-0.19545170439041756,-0.17001586244722244,6,Des Moines,11,0,0,0,1,206.0,Daniel J. Houston,https://www.principal.com,PFG,19176.7,Medium,Small,0,0.10290620179645163,-0.09834361848155462
Dominion Energy,257,-64.0,-0.23000555582750376,-0.19383401152152022,-0.17011614392799554,4,Richmond,42,0,0,0,1,193.0,Robert M. Blue,https://www.dominionenergy.com,D,68883.0,Medium,Small,0,0.21439291823774903,-0.27465569811511775
Kellogg,258,-36.0,-0.2300170294675626,-0.1956799904514145,-0.16918686887283133,8,Battle Creek,21,0,0,0,1,222.0,Steven A. Cahillane,https://www.kelloggcompany.com,K,21890.2,Medium,Medium,0,0.14307530092278226,0.012504691155462839
Fluor,259,-63.0,-0.2300245338483579,-0.1976574441028712,-0.16854627077365264,5,Irving,40,0,0,0,0,196.0,David E. Constable,https://www.fluor.com,FLR,4051.7,Medium,Medium,1,0.041927970089668615,0.282706163227734
AECOM,260,-71.0,-0.23003830221642851,-0.19702837550531724,-0.16784978246252305,5,Dallas,40,0,0,0,1,189.0,W. Troy Rudd,https://www.aecom.com,ACM,10856.5,Medium,Large,1,0.1366669112172849,0.29167612934499587
Reliance Steel & Aluminum,261,82.0,-0.23004422509548594,-0.19575690624016007,-0.1703267350376191,13,Los Angeles,3,0,0,0,1,343.0,James D. Hoffman,https://www.rsac.com,RS,11313.5,Medium,Small,0,0.055469583150231844,-0.0996167921254277
Jacobs Engineering Group,262,-37.0,-0.2300444421643519,-0.19671681528370508,-0.16768264666123453,5,Dallas,40,0,0,0,1,225.0,Steven J. Demetriou,https://www.jacobs.com,J,17807.4,Medium,Large,2,0.17108837964217735,0.27737927221987096
Corning,263,14.0,-0.23004772920717959,-0.19525131312213903,-0.16716786839326586,12,Corning,31,0,0,0,1,277.0,Wendell P. Weeks,https://www.corning.com,GLW,31212.8,Medium,Large,2,0.31532198374881815,0.18143451528601998
Farmers Insurance Exchange,264,-8.0,-0.23005610186343875,-0.1975821691842855,-0.17047134093289393,6,Woodland Hills,3,0,0,0,0,256.0,Jeffrey J. Dailey,https://www.farmers.com,Unknown,11641.6,Medium,Small,1,-0.0900685833719902,0.07226484994867674
Qurate Retail,265,-49.0,-0.23005951294561844,-0.19685731479114704,-0.1694713340066244,16,Englewood,4,0,0,0,1,216.0,David L. Rawlinson II,https://www.qurateretail.com,QRTEA,1807.4,Medium,Medium,1,0.03373126447116065,0.10335987286525128
Pacific Life,266,37.0,-0.23009300357065512,-0.1960758503774918,-0.1710012282772991,6,Newport Beach,3,0,0,0,1,303.0,Darryl Button,https://www.pacificlife.com,Unknown,11641.6,Medium,Small,1,-0.01840787497436641,-0.13781153139859886
PulteGroup,267,17.0,-0.23009582546591284,-0.1952099837049864,-0.17084605939938283,5,Atlanta,9,0,0,0,1,284.0,Ryan R. Marshall,https://www.pultegroupinc.com,PHM,10115.7,Medium,Small,0,0.05625442993440036,-0.21019365516418337
Fidelity National Information Services,268,-27.0,-0.2301112993750733,-0.19677834791470156,-0.16708931456666024,2,Jacksonville,8,0,0,0,1,241.0,Gary A. Norcross,https://www.fisglobal.com,FIS,61215.1,Medium,Large,2,0.20457240678390803,0.34646570953612926
IQVIA Holdings,269,6.0,-0.23011222967021322,-0.19621532434108382,-0.16708931456666024,9,Durham,25,0,0,0,1,275.0,Ari Bousbib,https://www.iqvia.com,IQV,44140.8,Medium,Large,2,0.24605776649720273,0.28876446926357335
Marriott International,270,23.0,-0.2301175013426727,-0.19607892700904161,-0.16708931456666024,10,Bethesda,19,0,0,0,1,293.0,Anthony G. Capuano,https://www.marriott.com,MAR,57514.9,Medium,Large,2,0.255819947466467,0.2748054115528851
Berry Global Group,271,-10.0,-0.2301196720313325,-0.19645427605812013,-0.16811719974458472,13,Evansville,14,0,0,0,1,261.0,Thomas E. Salmon,https://www.berryglobal.com,BERY,7832.4,Medium,Large,2,0.15552128611267943,0.2049732903027199
Ball,272,-12.0,-0.2301317658681513,-0.19630557219987865,-0.16963479282028457,13,Westminster,4,0,0,0,1,260.0,Daniel W. Fisher,https://www.ball.com,BLL,28909.1,Medium,Medium,1,0.05878728095279681,0.029867383428010014
Group 1 Automotive,273,13.0,-0.230134649783085,-0.1966397969405745,-0.1703427132202223,16,Houston,40,0,0,0,1,286.0,Earl J. Hesterberg,https://www.group1auto.com,GPI,2859.9,Medium,Small,1,-0.01595536514552215,-0.010461477905271846
Leidos Holdings,274,-26.0,-0.23015471314826902,-0.1964337651811213,-0.16838461702664637,17,Reston,42,0,0,0,1,248.0,Roger A. Krone,https://www.leidos.com,LDOS,14727.7,Medium,Large,1,0.13617740469332956,0.17482865674846487
Wayfair,275,-58.0,-0.23016370600128813,-0.19734034594446936,-0.17014415588829152,16,Boston,18,0,1,0,0,217.0,Niraj S. Shah,https://www.wayfair.com,W,11641.6,Medium,Small,1,-0.05529692446675466,0.08237355952195578
Consolidated Edison,276,-27.0,-0.23017362914944717,-0.19582561767810613,-0.1703320165289398,4,New York,31,0,0,0,1,249.0,Timothy P. Cawley,https://www.conedison.com,ED,33525.3,Medium,Small,0,0.04264234874877176,-0.09262924726081799
Ameriprise Financial,277,-24.0,-0.23024588207198002,-0.19437549867428922,-0.17045710096262415,6,Minneapolis,22,0,0,0,1,253.0,James M. Cracchiolo,https://www.ameriprise.com,AMP,33213.0,Medium,Small,0,0.13668431539983694,-0.25415364141723673
Xcel Energy,278,-6.0,-0.23024960325253965,-0.19556820617177087,-0.17050249504625412,4,Minneapolis,22,0,0,0,1,272.0,Robert C. Frenzel,https://www.xcelenergy.com,XEL,39275.9,Medium,Small,0,0.04527598240711905,-0.13668070249564915
O'Reilly Automotive,279,-11.0,-0.23028166742502848,-0.19498600492815923,-0.16708931456666024,16,Springfield,23,0,0,0,1,268.0,Gregory D. Johnson,https://www.oreillyauto.com,ORLY,45410.4,Medium,Large,2,0.32708355887720086,0.16342729009358903
Global Partners,280,81.0,-0.23030625822656006,-0.19714364663405065,-0.1710614640200835,20,Waltham,18,0,0,0,1,361.0,Eric Slifka,https://www.globalp.com,GLP,927.1,Medium,Small,1,-0.11360580535180742,-0.03389230308712858
Discover Financial Services,281,-48.0,-0.2303147239123332,-0.1936651557266274,-0.17014288565620173,6,Riverwoods,13,0,0,0,1,233.0,Roger C. Hochschild,https://www.discover.com,DFS,31076.7,Medium,Small,0,0.20731986873836206,-0.29358093308780914
Rocket Companies,282,-88.0,-0.23032880237878384,-0.19688992708557518,-0.16952114047540837,6,Detroit,21,0,0,0,1,194.0,Jay D. Farner,https://www.rocketcompanies.com,RKT,21905.9,Medium,Medium,1,0.012443958543140898,0.10249829364523698
LKQ,283,-17.0,-0.23035581194767915,-0.19608723391422614,-0.16818405406510012,20,Chicago,13,0,0,0,1,266.0,Dominick P. Zarcone,https://www.lkqcorp.com,LKQ,12941.4,Medium,Large,2,0.16440925964439088,0.16122582403063548
W.W. Grainger,284,-26.0,-0.23037643348994713,-0.19613635746463834,-0.16969161899272267,20,Lake Forest,13,0,0,0,1,258.0,D.G. Macpherson,https://www.grainger.com,GWW,26358.0,Medium,Medium,1,0.053300495246216134,0.007485198815143167
Quanta Services,285,-7.0,-0.23038939560222985,-0.1967075853890556,-0.16833781900228556,5,Houston,40,0,0,0,1,278.0,Earl C. Austin Jr.,https://www.quantaservices.com,PWR,18779.5,Medium,Large,1,0.10588167939437348,0.2087339487486623
Crown Holdings,286,-17.0,-0.2303897677202858,-0.19778030425609416,-0.16952114047540837,13,Yardley,35,0,0,0,0,269.0,Timothy J. Donahue,https://www.crowncork.com,CCK,15460.6,Medium,Medium,1,-0.05672527661279697,0.19399033023057935
Fox,287,-40.0,-0.23041147460688366,-0.19500108042275338,-0.1706576639241704,14,New York,31,0,0,0,1,247.0,Lachlan K. Murdoch,https://www.foxcorporation.com,FOXA,21423.2,Medium,Small,0,0.06693673101956282,-0.2105288044192265
Sempra,288,-33.0,-0.23042759972264207,-0.19585535844975444,-0.1702304648160769,4,San Diego,3,0,0,0,1,255.0,Jeffrey W. Martin,https://www.sempra.com,SRE,53087.6,Medium,Small,0,0.03311437753934643,-0.07789559854536637
Markel,289,22.0,-0.23043088676546974,-0.19471905586401952,-0.16990221010234624,6,Glen Allen,42,0,0,0,1,311.0,Thomas S. Gayner/Richard R. Whitt III,https://www.markel.com,MKL,20037.5,Medium,Small,0,0.13990755340773178,-0.1597547443176354
Carvana,290,193.0,-0.23044093395298076,-0.19734444811986912,-0.16985541207798543,16,Tempe,2,0,1,0,0,483.0,Ernest C. Garcia III,https://www.carvana.com,CVNA,19549.5,Medium,Medium,1,-0.05106064819827688,0.11429449064786198
XPO Logistics,291,-101.0,-0.2304434147400205,-0.1968614169665468,-0.16827096468177016,19,Greenwich,5,0,0,0,1,190.0,Brad Jacobs,https://www.xpo.com,XPO,8356.9,Medium,Large,1,0.09616366006150939,0.231754340442932
Baxter International,292,-28.0,-0.23045023690437985,-0.1958892013968025,-0.16724809357788434,9,Deerfield,13,0,0,0,1,264.0,José E. Almeida,https://www.baxter.com,BAX,39017.9,Medium,Large,2,0.23963080254038455,0.23991954293028528
Ecolab,293,-56.0,-0.23046602091192028,-0.19604723770407845,-0.16811719974458472,3,St. Paul,22,0,0,0,1,237.0,Christophe Beck,https://www.ecolab.com,ECL,50548.4,Medium,Large,2,0.16578445470686798,0.16459848801153137
Tractor Supply,294,-3.0,-0.23046664110868023,-0.19618342992735063,-0.16898630591128508,16,Brentwood,39,0,0,0,1,291.0,Harry A. Lawton III,https://www.tractorsupply.com,TSCO,26171.6,Medium,Medium,1,0.09441514882954521,0.08697981360892977
Andersons,295,71.0,-0.23046735433495416,-0.19709934313973318,-0.17110331482472613,8,Maumee,32,0,0,0,1,366.0,Patrick Bowe,https://andersonsinc.com,ANDE,1151.0,Medium,Small,1,-0.12248256348499037,-0.04221827161603005
Keurig Dr Pepper,296,-29.0,-0.23048155684075675,-0.19500518259815314,-0.16942085899463527,8,Burlington,18,0,0,0,1,267.0,Ozan Dokmecioglu,https://www.keurigdrpepper.com,KDP,53748.2,Medium,Medium,0,0.14984897642031597,-0.07951187243784526
Universal Health Services,297,-27.0,-0.2304942398644975,-0.19618907041852532,-0.16708931456666024,9,King of Prussia,35,0,0,0,1,270.0,Marc D. Miller,https://www.uhsinc.com,UHS,10843.1,Medium,Large,2,0.22619233345886797,0.2875549194623007
CSX,298,-6.0,-0.23053148267993182,-0.1936651557266274,-0.16986082727794719,19,Jacksonville,8,0,0,0,1,292.0,Joseph R. Hinrichs,https://www.csx.com,CSX,81587.8,Medium,Medium,0,0.21483850641785163,-0.2630193648191974
Henry Schein,299,-1.0,-0.2305690045839081,-0.19655867642204414,-0.1698152994856762,9,Melville,31,0,0,0,1,298.0,Stanley Bergman,https://www.henryschein.com,HSIC,8952.0,Medium,Medium,1,0.0024308370967439097,0.03848330719261787
Sonic Automotive,300,8.0,-0.23057043103645597,-0.19684818745088256,-0.1705774387395519,16,Charlotte,25,0,0,0,1,308.0,David Bruton Smith,https://www.sonicautomotive.com,SAH,1728.8,Medium,Small,1,-0.07275306613208549,-0.012147113728871464
eBay,301,-25.0,-0.2305711752725679,-0.1936651557266274,-0.17053732614724265,17,San Jose,3,0,0,0,1,276.0,Jamie Iannone,https://www.ebay.com,EBAY,33641.9,Medium,Small,0,0.16486906678738011,-0.33414957462508094
Textron,302,-37.0,-0.23057489645312754,-0.19644094398807088,-0.1690531602318005,0,Providence,37,0,0,0,1,265.0,Scott C. Donnelly,https://www.textron.com,TXT,16090.6,Medium,Medium,1,0.06452367345692941,0.10674786431527351
Jones Financial (Edward Jones),303,-8.0,-0.23057768733854725,-0.19556000182097136,-0.16791663678303848,6,Des Peres,23,0,0,1,1,295.0,Penny Pennington,https://www.edwardjones.com,Unknown,11641.6,Medium,Large,2,0.20950129360128672,0.13622792569723075
Community Health Systems,304,-45.0,-0.2305792378304471,-0.19697012461464058,-0.16734837505865746,9,Franklin,39,0,0,0,1,259.0,Tim L. Hingtgen,https://www.chs.net,CYH,1598.6,Medium,Large,2,0.14544912221917358,0.3406377693992674
Mosaic,305,41.0,-0.23058252487327477,-0.19553374789841285,-0.17042200244435357,3,Tampa,8,0,0,0,1,346.0,James C. O&#039;Rourke,https://www.mosaicco.com,MOS,24492.6,Medium,Small,0,0.034493492327460684,-0.13043978906942222
Thor Industries,306,62.0,-0.23059492880847354,-0.19652924331355084,-0.16918686887283133,15,Elkhart,14,0,0,0,1,368.0,Robert Martin,https://www.thorindustries.com,THO,4273.0,Medium,Medium,1,0.04743725649282404,0.10178626304153175
Dick's Sporting Goods,307,13.0,-0.2306023711695928,-0.19564727560260137,-0.16896624961513046,16,Coraopolis,35,0,0,1,1,320.0,Lauren R. Hobart,https://www.dickssportinggoods.com,DKS,7986.6,Medium,Medium,0,0.12763905909632087,0.03466848862630915
Newmont,308,-35.0,-0.23062451219392263,-0.19601021557109558,-0.17029665059338717,4,Denver,4,0,0,0,1,273.0,Thomas R. Palmer,https://www.newmont.com,NEM,62968.1,Medium,Small,1,0.005783906348065138,-0.06823474694134019
Devon Energy,309,0.0,-0.23062947376800214,-0.19432114485024232,-0.17115238589598444,4,Oklahoma City,33,1,0,0,1, ,Richard E. Muncrief,https://www.devonenergy.com,DVN,39274.1,Medium,Small,0,0.06977296768171082,-0.33150069066640864
Warner Bros. Discovery,310,-20.0,-0.2306341252437017,-0.19617430258708615,-0.17052395528313957,14,New York,31,0,0,0,1,290.0,David M. Zaslav,https://https://wbd.com,WBD,12700.5,Medium,Small,1,-0.022899305850871854,-0.07533160672149511
J.B. Hunt Transport Services,311,4.0,-0.23064116447692698,-0.19642576593909175,-0.16905015178737728,19,Lowell,1,0,0,0,1,315.0,John N. Roberts III,https://www.jbhunt.com,JBHT,21052.9,Medium,Medium,1,0.06207351545212936,0.10576621072885657
Alcoa,312,18.0,-0.2306462190805205,-0.19676604138850226,-0.17044373009852107,13,Pittsburgh,35,0,0,0,1,330.0,Roy C. Harvey,https://www.alcoa.com,AA,16603.4,Medium,Small,1,-0.061589357223007235,-0.006183315695404597
Peter Kiewit Sons',313,-70.0,-0.2306471493756604,-0.1964337651811213,-0.16933394837796523,5,Omaha,27,0,0,0,1,243.0,Rick Lanoha,https://www.kiewit.com,Unknown,11641.6,Medium,Medium,1,0.04112954331437765,0.07670502009158423
Aramark,314,-79.0,-0.23066358458979877,-0.19729911908170172,-0.16708931456666024,2,Philadelphia,35,0,0,0,0,235.0,John J. Zillmer,https://www.aramark.com,ARMK,9655.5,Medium,Large,2,0.13463077962887599,0.401981546408713
Vistra,315,-41.0,-0.2306694764590182,-0.1985125425649522,-0.17092106994700113,4,Irving,40,0,0,0,0,274.0,James A. Burke,https://www.vistracorp.com,VST,10434.7,Medium,Small,1,-0.2254293091952353,0.12260920170402564
State Street,316,-64.0,-0.23068405108287676,-0.19444421011223528,-0.16866647484193933,6,Boston,18,0,0,0,1,252.0,Ronald P. O&#039;Hanley,https://www.statestreet.com,STT,31891.8,Medium,Medium,0,0.23287543979671133,-0.05673027780747646
Unum Group,317,-87.0,-0.23068907467663224,-0.19636074645900548,-0.1705774387395519,6,Chattanooga,39,0,0,0,1,230.0,Richard P. McKenney,https://www.unum.com,UNM,6382.8,Medium,Small,1,-0.043562224985902565,-0.06164538745345048
Alleghany,318,21.0,-0.23069208263091795,-0.19614466436982286,-0.17036932123978743,6,New York,31,0,0,0,1,339.0,Joseph P. Brandon,https://www.alleghany.com,Y,11396.1,Medium,Small,1,-0.013116269715138795,-0.06185041156133217
Boston Scientific,319,-14.0,-0.2307280850528324,-0.19613840855233822,-0.1685183256676772,9,Marlborough,18,0,0,0,1,305.0,Michael F. Mahoney,https://www.bostonscientific.com,BSX,63310.2,Medium,Medium,1,0.11581553066307984,0.13269134300495253
Westlake,320,68.0,-0.23076219587462904,-0.19513952884249544,-0.17028662244530984,3,Houston,40,0,0,0,1,388.0,Albert Yuan Chao,https://www.westlake.com,WLK,15785.4,Low,Small,0,0.06287012610200307,-0.15588174361820845
Entergy,321,-21.0,-0.23077308032776594,-0.19605892890396778,-0.17043243171835395,4,New Orleans,17,0,0,0,1,300.0,Andrew S. Marsh,https://www.entergy.com,ETR,23760.4,Low,Small,1,-0.01586399306652997,-0.07697354182837153
International Flavors & Fragrances,322,0.0,-0.2308000278769853,-0.1969291028606429,-0.16965484911643922,3,New York,31,1,0,0,1, ,Franklin K. Clyburn Jr.,https://www.iff.com,IFF,33455.6,Low,Medium,1,-0.026769090899750603,0.09425146783305455
DaVita,323,-52.0,-0.23081156353672017,-0.19620250504295955,-0.16708931456666024,9,Denver,4,0,0,0,1,271.0,Javier J. Rodriguez,https://www.davita.com,DVA,10892.5,Low,Large,2,0.20709061904772735,0.2901622670429592
Mutual of Omaha Insurance,324,-42.0,-0.23086102422832527,-0.19661220981101107,-0.17087567586337116,6,Omaha,27,0,0,0,1,282.0,James T. Blackledge,https://www.mutualofomaha.com,Unknown,11641.6,Low,Small,1,-0.09295871619132628,-0.06663180186678341
Assurant,325,-23.0,-0.23087631207845777,-0.1957985433204677,-0.17021642540876866,6,New York,31,0,0,0,1,302.0,Keith W. Demmings,https://www.assurant.com,AIZ,10493.1,Low,Small,1,0.012686800163429435,-0.08049939784246099
Liberty Media,326,0.0,-0.23087941306225745,-0.19679783324785044,-0.17079899395773998,14,Englewood,4,0,0,0,1,326.0,Gregory B. Maffei,https://www.libertymedia.com,LSXMA,15239.1,Low,Small,1,-0.10229573506658773,-0.03945563353065354
Hormel Foods,327,-10.0,-0.23088369241990103,-0.19627398544930044,-0.16992226639850086,8,Austin,22,0,0,0,1,317.0,James P. Snee,https://www.hormelfoods.com,HRL,28089.2,Low,Small,1,-0.002068382158245896,-0.0007460853560539663
Icahn Enterprises,328,125.0,-0.23090174014561526,-0.19773723141439664,-0.16995328680322,6,Sunny Isles Beach,8,0,0,0,0,453.0,David Willetts,https://www.ielp.com,IEP,15237.1,Low,Small,1,-0.11324043818663215,0.14602474688779304
Republic Services,329,-32.0,-0.23091197339215425,-0.19588263791616287,-0.16891945159076965,2,Phoenix,2,0,0,0,1,297.0,Jon Vander Ark,https://www.republicservices.com,RSG,41841.7,Low,Medium,1,0.09590478098076483,0.06492269337503341
Mohawk Industries,330,-9.0,-0.23094124667922336,-0.19614640779436776,-0.16838461702664637,11,Calhoun,9,0,0,0,1,321.0,Jeffrey S. Lorberbaum,https://www.mohawkind.com,MHK,8081.8,Low,Large,1,0.11248825593059517,0.14842688793749612
Conagra Brands,331,-48.0,-0.23094617724346486,-0.19587402334782336,-0.17001586244722244,8,Chicago,13,0,0,0,1,283.0,Sean M. Connolly,https://www.conagrabrands.com,CAG,16103.5,Low,Small,1,0.01727359733421907,-0.05135872937219248
Norfolk Southern,332,-25.0,-0.23095941844428955,-0.19412424043105359,-0.17004928960748014,19,Atlanta,9,0,0,0,1,307.0,Alan H. Shaw,https://www.norfolksouthern.com,NSC,68389.3,Low,Small,0,0.1432552866104376,-0.23416667330473154
AES,333,-20.0,-0.23095972854266952,-0.19762544713475305,-0.17069443380045388,4,Arlington,42,0,0,0,0,313.0,Andrés R. Gluski,https://www.aes.com,AES,17172.1,Low,Small,1,-0.16056564382425986,0.05669648655413009
AGCO,334,-3.0,-0.23096056580829544,-0.19628608686672977,-0.1697016471408,12,Duluth,9,0,0,0,1,331.0,Eric P. Hansotia,https://www.agcocorp.com,AGCO,10885.3,Low,Medium,1,0.00820864182278691,0.024039394872779313
Caesars Entertainment,335,0.0,-0.23096934159244858,-0.19825102888321722,-0.1679834911035539,10,Reno,30,1,0,0,0, ,Thomas R. Reeg,https://www.caesars.com,CZR,16564.6,Low,Large,1,-0.01610297329717353,0.4065080271055434
Equitable Holdings,336,-92.0,-0.23099228887256631,-0.19765621345025128,-0.17059080960365497,6,New York,31,0,0,0,0,244.0,Mark Pearson,https://www.equitableholdings.com,EQH,12041.2,Low,Small,1,-0.15738663705004596,0.07089511018345925
Advance Auto Parts,337,-36.0,-0.23100407261100514,-0.19657416213417825,-0.1676157923407191,16,Raleigh,25,0,0,0,1,301.0,Thomas R. Greco,https://www.advanceautoparts.com,AAP,12644.8,Low,Large,2,0.13155850465512856,0.2735241478512324
Biogen,338,-110.0,-0.23100912721459865,-0.19561015091523348,-0.170616882788656,9,Cambridge,18,0,0,0,1,228.0,Michel Vounatsos,https://www.biogen.com,BIIB,30950.4,Low,Small,0,-0.00923291247388397,-0.14148997544461867
Auto-Owners Insurance,339,2.0,-0.23100959236216861,-0.19585392268836452,-0.17082874413036933,6,Lansing,21,0,0,0,1,341.0,Jeffrey S. Tagsold,https://www.auto-owners.com,Unknown,11641.6,Low,Small,1,-0.04218396329231494,-0.13882803764725526
Booking Holdings,340,84.0,-0.2310164765462039,-0.1960112411149455,-0.16990896238871828,17,Norwalk,5,0,0,0,1,424.0,Glenn D. Fogel,https://www.bookingholdings.com,BKNG,96022.7,Low,Small,1,0.01067601866563156,-0.025758273328014204
Amphenol,341,8.0,-0.23104181158384743,-0.19557456454364053,-0.16708931456666024,17,Wallingford,5,0,0,0,1,349.0,R. Adam Norwitt,https://www.amphenol.com,APH,45130.1,Low,Large,2,0.24027758529305077,0.22669680372878606
Quest Diagnostics,342,-18.0,-0.23106919327079872,-0.19516003971949428,-0.16828433554587324,9,Secaucus,29,0,0,0,1,324.0,James E. Davis,https://www.questdiagnostics.com,DGX,16348.6,Low,Large,2,0.18502918984943234,0.0583960239171679
FirstEnergy,343,-49.0,-0.2310784962221978,-0.19589022694065245,-0.17043069350602058,4,Akron,32,0,0,0,1,294.0,John W. Somerhalder II,https://www.firstenergycorp.com,FE,26181.6,Low,Small,1,-0.020725949145778078,-0.0928965679283473
DCP Midstream,344,98.0,-0.23109431123957624,-0.19680501205480003,-0.17113981728372754,4,Denver,4,0,0,0,1,442.0,Wouter T. van Kempen,https://www.dcpmidstream.com,DCP,6993.2,Low,Small,1,-0.13912374158444235,-0.07379987991174668
Ally Financial,345,-58.0,-0.23109958291203572,-0.19406783551930684,-0.17055738244339727,6,Detroit,21,0,0,0,1,287.0,Jeffrey J. Brown,https://www.ally.com,ALLY,14411.6,Low,Small,0,0.10358838964054928,-0.29294299990235784
Delek US Holdings,346,51.0,-0.23111254502431844,-0.19741469787359012,-0.17103793129926206,4,Brentwood,39,0,0,0,0,397.0,Avigal Soreq,https://www.delekus.com,DK,1500.2,Low,Small,1,-0.1779608668335298,-0.0005059292710089033
Williams,347,32.0,-0.2311191191099738,-0.19565024967976619,-0.1709395885937839,4,Tulsa,33,0,0,0,1,379.0,Alan S. Armstrong,https://www.williams.com,WMB,40670.4,Low,Small,1,-0.04122480053684874,-0.17095791414568653
Newell Brands,348,-23.0,-0.23113090284841262,-0.19661938861796066,-0.1691200145523159,11,Atlanta,9,0,0,0,1,325.0,Ravichandra K. Saligram,https://www.newellbrands.com,NWL,8902.4,Low,Medium,1,0.014911346604509879,0.1201481606592397
Eastman Chemical,349,6.0,-0.23116594396534917,-0.19632710862072741,-0.17032339232159333,3,Kingsport,39,0,0,0,1,355.0,Mark J. Costa,https://www.eastman.com,EMN,14450.1,Low,Small,1,-0.05038239605572936,-0.03647449823134284
Air Products & Chemicals,350,-10.0,-0.23121338901748448,-0.19505328060471538,-0.1698721256581143,3,Allentown,35,0,0,0,1,340.0,Seifi Ghasemi,https://www.airproducts.com,APD,55409.4,Low,Small,0,0.07271116297126598,-0.11929551076391375
Thrivent Financial for Lutherans,351,18.0,-0.23121658303079817,-0.1946111686510057,-0.17104167514121094,6,Minneapolis,22,0,0,1,1,369.0,Teresa J. Rasmussen,https://www.thrivent.com,Unknown,11641.6,Low,Small,0,0.022674684719706684,-0.2878335250197792
Molson Coors Beverage,352,-38.0,-0.23122681627733715,-0.19617461025024113,-0.17016962738440788,8,Chicago,13,0,0,0,1,314.0,Gavin D.K. Hattersley,https://www.molsoncoors.com,TAP,11631.8,Low,Small,1,-0.031762697607971624,-0.03566563964874883
